prompt_index,token_position,absolute_token_index,projection_energy_fraction,projection_coefficient
0,111,205,2.759529343165923e-05,-0.004544467199593782
0,112,206,0.003809013869613409,0.0423903726041317
0,113,207,0.0020685528870671988,0.023145390674471855
0,114,208,0.002289079362526536,0.03055633418262005
0,115,209,0.010318445973098278,0.05172094330191612
0,116,210,0.010577650740742683,0.061930395662784576
0,117,211,0.0023389996495097876,0.030051620677113533
0,118,212,0.0048410906456410885,0.03154314309358597
0,119,213,0.012864054180681705,0.06787493824958801
0,120,214,0.007932471111416817,0.0483209565281868
0,121,215,0.0038483119569718838,0.036206040531396866
0,122,216,0.008607303723692894,0.05034485086798668
0,123,217,0.012288862839341164,0.06075127795338631
0,124,218,0.012441308237612247,0.0683816596865654
0,125,219,0.002269554417580366,0.041936833411455154
0,126,220,0.002932437229901552,0.029461050406098366
0,127,221,0.0032306471839547157,0.024707823991775513
0,128,222,0.00776437995955348,0.043941229581832886
0,129,223,0.012564468197524548,0.05045105144381523
0,130,224,0.009483324363827705,0.04116653650999069
0,131,225,0.0029928267467767,0.02466374821960926
0,132,226,0.008535817265510559,0.04337673261761665
0,133,227,0.008095648139715195,0.03739822283387184
0,134,228,0.00806000828742981,0.03575189411640167
0,135,229,0.0008792799199000001,-0.014832249842584133
0,136,230,0.009240762330591679,0.049248259514570236
0,137,231,0.009049023501574993,0.062274809926748276
0,138,232,0.01405265275388956,0.06895820051431656
0,139,233,0.006827230099588633,0.04447660595178604
0,140,234,0.02869320847094059,0.09984585642814636
0,141,235,0.0007383078336715698,0.016658397391438484
0,142,236,0.011678622104227543,0.08162327855825424
0,143,237,0.008664275519549847,0.04761125147342682
0,144,238,0.00024048791965469718,0.007692516781389713
0,145,239,0.0030582279432564974,0.02613329142332077
0,146,240,0.0022104214876890182,0.022196859121322632
0,147,241,0.0016728765331208706,0.018279405310750008
0,148,242,0.0006872442318126559,0.011293820105493069
0,149,243,0.0001099392247851938,0.00453100586310029
0,150,244,0.007695418782532215,0.04847937822341919
0,151,245,0.0012540442403405905,0.018474051728844643
0,152,246,0.0018111297395080328,0.019242729991674423
0,153,247,0.0007274692761711776,0.012756986543536186
0,154,248,0.0010135505581274629,0.014349699951708317
0,155,249,0.00048370647709816694,-0.011943716555833817
0,156,250,0.0009155315929092467,0.014507380314171314
0,157,251,0.0008750661509111524,0.013874545693397522
0,158,252,0.005423909518867731,0.03492695093154907
0,159,253,0.021155187860131264,0.08374503254890442
0,160,254,0.012862421572208405,0.0893450453877449
0,161,255,0.021372079849243164,0.07154156267642975
0,162,256,0.01645037904381752,0.059210240840911865
0,163,257,0.01807347685098648,0.0620073527097702
0,164,258,0.01176613662391901,0.04585610702633858
0,165,259,0.010748184286057949,0.05208650976419449
0,166,260,0.00752848107367754,0.039991993457078934
0,167,261,0.01334212627261877,0.049081772565841675
0,168,262,0.010626002214848995,0.04440212622284889
0,169,263,0.012647933326661587,0.05753859505057335
0,170,264,0.0023463850375264883,0.03016880340874195
0,171,265,0.007697744760662317,0.041286028921604156
0,172,266,0.0011200382141396403,0.015305422246456146
0,173,267,0.006209277547895908,0.033350128680467606
0,174,268,0.0012923930771648884,0.014966596849262714
0,175,269,0.0008613935788162053,0.01051490381360054
0,176,270,0.001021368894726038,0.01245163194835186
0,177,271,0.0033674687147140503,0.024630088359117508
0,178,272,0.0010415185242891312,0.012283654883503914
0,179,273,0.0010222737910225987,0.011436836794018745
0,180,274,0.005958012770861387,0.02780245803296566
0,181,275,0.00020497667719610035,-0.006779899355024099
0,182,276,0.0021552499383687973,0.018848486244678497
0,183,277,0.002621664432808757,0.019719485193490982
0,184,278,0.0009811364579945803,0.013379738666117191
0,185,279,0.010530737228691578,0.05044817179441452
0,186,280,0.008653379045426846,0.06327761709690094
0,187,281,0.005241927690804005,0.048055607825517654
0,188,282,0.015689587220549583,0.07293128967285156
0,189,283,0.017655476927757263,0.08414623886346817
0,190,284,0.027659865096211433,0.07379141449928284
0,191,285,0.008586513809859753,0.03844499960541725
0,192,286,0.025502555072307587,0.0772964134812355
0,193,287,0.0172977764159441,0.09305964410305023
0,194,288,0.012124968692660332,0.051280487328767776
0,195,289,0.0016633736668154597,0.016888603568077087
0,196,290,0.006650275085121393,0.03402300179004669
0,197,291,0.0008291495614685118,0.010798744857311249
0,198,292,0.0003761732659768313,0.006345455534756184
0,199,293,0.0025916043668985367,0.018254324793815613
0,200,294,0.003151470562443137,0.027380652725696564
0,201,295,0.0014095671940594912,0.015561720356345177
0,202,296,0.002174828201532364,0.01765003241598606
0,203,297,0.00389060634188354,0.025418875738978386
0,204,298,0.010939812287688255,0.053914058953523636
0,205,299,0.0176214762032032,0.0804159939289093
0,206,300,0.006377216428518295,0.03960978239774704
0,207,301,0.003006932558491826,0.023361071944236755
0,208,302,0.00384229957126081,0.032118648290634155
0,209,303,0.022785326465964317,0.07698097825050354
0,210,304,0.01982535608112812,0.06881855428218842
0,211,305,0.022864598780870438,0.07645434886217117
0,212,306,0.010677793063223362,0.05722324177622795
0,213,307,0.00522833876311779,0.028713932260870934
0,214,308,0.0009462271118536592,0.011080391705036163
0,215,309,0.0005506047746166587,0.008851215243339539
0,216,310,0.0026202162262052298,0.027203727513551712
0,217,311,0.016641341149806976,0.09057506918907166
0,218,312,0.005421080626547337,0.03805340826511383
0,219,313,0.0037321888376027346,0.03173522651195526
0,220,314,0.005748475436121225,0.04558508098125458
0,221,315,0.009565383195877075,0.050425246357917786
0,222,316,0.0025476128794252872,0.0215704757720232
0,223,317,0.0021309994626790285,0.023136872798204422
0,224,318,0.02408536523580551,0.08858789503574371
0,225,319,0.017349163070321083,0.08123501390218735
0,226,320,0.008676674216985703,0.07501158118247986
0,227,321,0.02335401251912117,0.13140738010406494
0,228,322,0.02999880723655224,0.10872118175029755
0,229,323,0.03154787793755531,0.10926952958106995
0,230,324,0.00022391618404071778,0.007771850097924471
0,231,325,0.012369989417493343,0.06701026111841202
0,232,326,0.019783351570367813,0.12850242853164673
0,233,327,0.006177585572004318,0.043364208191633224
0,234,328,0.005925142206251621,0.04061982408165932
0,235,329,0.02321932278573513,0.10518671572208405
0,236,330,0.007920083589851856,0.041659582406282425
0,237,331,0.017156552523374557,0.06565695255994797
0,238,332,0.035317279398441315,0.11051774770021439
0,239,333,0.20312760770320892,0.5585091710090637
1,0,132,0.0062105064280331135,0.14699101448059082
1,1,133,0.037947870790958405,0.4385254979133606
1,2,134,0.027254503220319748,0.2377573400735855
1,3,135,0.027209779247641563,0.2323233038187027
1,4,136,0.034771405160427094,0.24990206956863403
1,5,137,0.014773049391806126,0.18007291853427887
1,6,138,0.024581145495176315,0.18207627534866333
1,7,139,0.06116466596722603,0.20581543445587158
1,8,140,0.05105879530310631,0.27254000306129456
1,9,141,0.1063937097787857,0.5185543298721313
1,10,142,0.08581859618425369,0.40061652660369873
1,11,143,0.015557483769953251,0.12301464378833771
1,12,144,0.03662191331386566,0.21460333466529846
1,13,145,0.004535035230219364,0.03887370973825455
1,14,146,0.015684600919485092,0.09570464491844177
1,15,147,0.02832276001572609,0.1002250388264656
1,16,148,0.02734849974513054,0.08614098280668259
1,17,149,0.034807585179805756,0.12560953199863434
1,18,150,0.029866790398955345,0.1263968050479889
1,19,151,0.00863466877490282,0.05304991081357002
1,20,152,0.010648476891219616,0.057135313749313354
1,21,153,0.005628893617540598,0.042532164603471756
1,22,154,0.009896003641188145,0.05694066733121872
1,23,155,0.015011648647487164,0.06264883279800415
1,24,156,0.004468871280550957,0.037402693182229996
1,25,157,0.012999242171645164,0.062436792999506
1,26,158,0.012352091260254383,0.058623407036066055
1,27,159,0.009328270331025124,0.05242067202925682
1,28,160,0.014587510377168655,0.08870816975831985
1,29,161,0.06535862386226654,0.18924687802791595
1,30,162,0.027975361794233322,0.0999918282032013
1,31,163,0.04536740109324455,0.12068898975849152
1,32,164,0.029956625774502754,0.10743644833564758
1,33,165,0.01934519037604332,0.08537902683019638
1,34,166,0.019125809893012047,0.07556606829166412
1,35,167,0.007710351143032312,0.04369575157761574
1,36,168,0.008109205402433872,0.05722159519791603
1,37,169,0.027486367151141167,0.10155325382947922
1,38,170,0.016248809173703194,0.0645969957113266
1,39,171,0.016964217647910118,0.06929220259189606
1,40,172,0.01271013356745243,0.06611435860395432
1,41,173,0.006101703271269798,0.046330176293849945
1,42,174,0.011955993250012398,0.07076292484998703
1,43,175,0.007091697305440903,0.0434989295899868
1,44,176,0.0005706380470655859,0.012166660279035568
1,45,177,0.005537509452551603,0.04653710499405861
1,46,178,0.016142603009939194,0.0724160447716713
1,47,179,0.0027475713286548853,0.027548078447580338
1,48,180,0.0169113390147686,0.07365647703409195
1,49,181,0.0029064507689327,0.02659991942346096
1,50,182,0.004930866416543722,0.0313408300280571
1,51,183,0.004046489018946886,0.03593815863132477
1,52,184,0.0050353980623185635,0.028963351622223854
1,53,185,0.01782912388443947,0.09630253165960312
1,54,186,0.049499206244945526,0.15290790796279907
1,55,187,0.03360496461391449,0.10743556916713715
1,56,188,0.04146227240562439,0.10936720669269562
1,57,189,0.018948066979646683,0.07570424675941467
1,58,190,0.011682788841426373,0.049066994339227676
1,59,191,0.01728488877415657,0.06815721839666367
1,60,192,0.023008203133940697,0.07827853411436081
1,61,193,0.014584735035896301,0.0511910617351532
1,62,194,0.02281073108315468,0.08695108443498611
1,63,195,0.062421221286058426,0.14528325200080872
1,64,196,0.05158552899956703,0.13602708280086517
1,65,197,0.046254098415374756,0.18246595561504364
1,66,198,0.014682300388813019,0.08176399022340775
1,67,199,0.009624038822948933,0.0625511184334755
1,68,200,0.018226921558380127,0.07251879572868347
1,69,201,0.01620177924633026,0.06373763829469681
1,70,202,0.005343368276953697,0.04320133849978447
1,71,203,0.008897462859749794,0.05303245037794113
1,72,204,0.007793359458446503,0.05429847165942192
1,73,205,0.009315216913819313,0.04339106008410454
1,74,206,0.0038086590357124805,0.02886592224240303
1,75,207,0.006503706332296133,0.03749227896332741
1,76,208,0.000964369741268456,0.01465589925646782
1,77,209,0.0032869211863726377,0.02762598730623722
1,78,210,0.0047117299400269985,0.04051850736141205
1,79,211,0.015837784856557846,0.07431433349847794
1,80,212,0.003462657332420349,0.034954242408275604
1,81,213,0.011363360099494457,0.055093880742788315
1,82,214,0.011840985156595707,0.047232735902071
1,83,215,0.009930619969964027,0.046522464603185654
1,84,216,0.015274670906364918,0.06136387959122658
1,85,217,0.0036968830972909927,0.03124948963522911
1,86,218,0.004142013378441334,0.03130017966032028
1,87,219,0.0019158102804794908,0.016885047778487206
1,88,220,0.004075274337083101,0.028335804119706154
1,89,221,0.0033898381516337395,0.030364880338311195
1,90,222,0.011478264816105366,0.07176700979471207
1,91,223,0.025627532973885536,0.09872452914714813
1,92,224,0.010240540839731693,0.05723091959953308
1,93,225,0.02344987541437149,0.09233220666646957
1,94,226,0.03707281872630119,0.12122731655836105
1,95,227,0.016236376017332077,0.07594522833824158
1,96,228,0.020653072744607925,0.0863359272480011
1,97,229,0.010855202563107014,0.050582900643348694
1,98,230,0.005075644236057997,0.03408372402191162
1,99,231,0.009073110297322273,0.04581427201628685
1,100,232,0.0069293673150241375,0.04444337263703346
1,101,233,0.01970244199037552,0.0725720077753067
1,102,234,0.03234584629535675,0.1007549911737442
1,103,235,0.022943323478102684,0.10183168202638626
1,104,236,0.05849286913871765,0.1617083102464676
1,105,237,0.017487207427620888,0.07999111711978912
1,106,238,0.04543418437242508,0.10941468924283981
1,107,239,0.03404615446925163,0.08749029040336609
1,108,240,0.006864885799586773,0.03923675790429115
1,109,241,0.00598130514845252,0.043518420308828354
1,110,242,0.00308590498752892,0.03158802539110184
1,111,243,0.00957054365426302,0.053424328565597534
1,112,244,0.02381521463394165,0.0856974720954895
1,113,245,0.006499926559627056,0.038603972643613815
1,114,246,0.009089814499020576,0.055157095193862915
1,115,247,0.012503388337790966,0.06160418316721916
1,116,248,0.010225387290120125,0.04677669331431389
1,117,249,0.0018052739324048162,0.021038303151726723
1,118,250,0.0025971780996769667,0.025431547313928604
1,119,251,0.0045995814725756645,0.034063827246427536
1,120,252,0.0030296402983367443,0.030621537938714027
1,121,253,0.005163178779184818,0.03505683317780495
1,122,254,0.01101826410740614,0.05744703859090805
1,123,255,0.004390760790556669,0.03664642199873924
1,124,256,0.0007428310345858335,-0.017907442525029182
1,125,257,0.0035969680175185204,0.03275737911462784
1,126,258,0.009939875453710556,0.05822408199310303
1,127,259,0.021720198914408684,0.09223853051662445
1,128,260,0.038402821868658066,0.12724734842777252
1,129,261,0.01330495998263359,0.0661069005727768
1,130,262,0.021924711763858795,0.08008556067943573
1,131,263,0.015953386202454567,0.06488732993602753
1,132,264,0.013908248394727707,0.06300394982099533
1,133,265,0.021887926384806633,0.08169952034950256
1,134,266,0.015848470851778984,0.05568985641002655
1,135,267,0.012942100875079632,0.055557675659656525
1,136,268,0.004801830742508173,0.03577734902501106
1,137,269,0.015325610525906086,0.07049793004989624
1,138,270,0.03359615430235863,0.09823984652757645
1,139,271,0.015549999661743641,0.06309165060520172
1,140,272,0.019882740452885628,0.11394761502742767
1,141,273,0.012526389211416245,0.05974047631025314
1,142,274,0.003339179093018174,0.03099260851740837
1,143,275,0.007265505380928516,0.04336269199848175
1,144,276,0.0026177619583904743,0.026584982872009277
1,145,277,0.0001019645351334475,0.005145511124283075
1,146,278,0.007702712435275316,0.0462757870554924
1,147,279,0.004171373788267374,0.036636169999837875
1,148,280,0.0012168516404926777,0.014445248059928417
1,149,281,6.941834726603702e-05,0.0046538799069821835
1,150,282,0.004966526757925749,0.03061310015618801
1,151,283,0.004593977238982916,0.0317436046898365
1,152,284,0.0005371406441554427,0.013138087466359138
1,153,285,0.0008397963829338551,0.01612342707812786
1,154,286,0.000423982652137056,0.013377678580582142
1,155,287,0.0028677182272076607,0.02668728679418564
1,156,288,0.0030685020610690117,0.02324380911886692
1,157,289,0.007024121470749378,0.036590225994586945
1,158,290,0.0029397662729024887,0.024932237342000008
1,159,291,0.0008285893709398806,0.015400465577840805
1,160,292,0.0006088106893002987,0.012340950779616833
1,161,293,0.0007399549358524382,0.01004009135067463
1,162,294,0.003446106566116214,0.023979267105460167
1,163,295,0.003720251377671957,0.034657884389162064
1,164,296,0.005770902149379253,0.047605305910110474
1,165,297,0.015568478032946587,0.0717511922121048
1,166,298,0.007865170016884804,0.04941290244460106
1,167,299,0.01475095096975565,0.06729558855295181
1,168,300,0.019144831225275993,0.07812654227018356
1,169,301,0.007965692318975925,0.05246863514184952
1,170,302,0.011905926279723644,0.06094103306531906
1,171,303,0.0064741019159555435,0.03744881600141525
1,172,304,0.003527519991621375,0.03531625494360924
1,173,305,0.006332235410809517,0.047605667263269424
1,174,306,0.008129485882818699,0.05729665607213974
1,175,307,0.013780569657683372,0.0846845731139183
1,176,308,0.050791434943675995,0.14388662576675415
1,177,309,0.015416351146996021,0.0754295289516449
1,178,310,0.02963867038488388,0.0905957892537117
1,179,311,0.00799561757594347,0.04285223037004471
1,180,312,0.009846513159573078,0.04890913888812065
1,181,313,0.024089021608233452,0.07462222129106522
1,182,314,0.03219636157155037,0.08025230467319489
1,183,315,0.02298108860850334,0.08178075402975082
1,184,316,0.005113681312650442,0.03939532861113548
1,185,317,0.014852494932711124,0.076814666390419
1,186,318,0.01082011591643095,0.04264220595359802
1,187,319,0.010714651085436344,0.044368013739585876
1,188,320,0.00514831580221653,0.03174449875950813
1,189,321,0.008873801678419113,0.05030813813209534
1,190,322,0.011494629085063934,0.05129167437553406
1,191,323,0.006216417066752911,0.031119750812649727
1,192,324,0.007691564969718456,0.035231802612543106
1,193,325,0.029494965448975563,0.08526505529880524
1,194,326,0.05816369131207466,0.14640484750270844
1,195,327,0.06551580876111984,0.20467208325862885
1,196,328,0.019913334399461746,0.07803015410900116
1,197,329,0.019047580659389496,0.06455819308757782
1,198,330,0.025078408420085907,0.07362974435091019
1,199,331,0.027070380747318268,0.0981905534863472
1,200,332,0.013008694164454937,0.06574081629514694
1,201,333,0.02205643802881241,0.08137068152427673
1,202,334,0.01383258868008852,0.0444769412279129
1,203,335,0.017241431400179863,0.05178416892886162
1,204,336,0.010378492996096611,0.051741380244493484
1,205,337,0.01885094679892063,0.07162123173475266
1,206,338,0.008473856374621391,0.04097338765859604
1,207,339,0.013938524760305882,0.048327043652534485
1,208,340,0.010268883779644966,0.04143868759274483
1,209,341,0.010149122215807438,0.04662203788757324
1,210,342,0.005662834737449884,0.038602009415626526
1,211,343,0.0012227104743942618,0.015618391335010529
1,212,344,0.005949391983449459,0.02655632048845291
1,213,345,0.01275835931301117,0.04222927615046501
1,214,346,0.014786132611334324,0.049467477947473526
1,215,347,0.00022245522995945066,0.007013352122157812
1,216,348,0.013457787223160267,0.06520818173885345
1,217,349,0.024741098284721375,0.08182545006275177
1,218,350,0.013485935516655445,0.05469769611954689
1,219,351,0.01756949909031391,0.06746220588684082
1,220,352,0.027106957510113716,0.08885087817907333
1,221,353,0.014814977534115314,0.06710268557071686
1,222,354,0.01792413741350174,0.06787312775850296
1,223,355,0.016491450369358063,0.0558452233672142
1,224,356,0.010115671902894974,0.04986506327986717
1,225,357,0.018233679234981537,0.07436321675777435
1,226,358,0.0079911258071661,0.05877768248319626
1,227,359,0.025722237303853035,0.08876972645521164
1,228,360,0.04246478155255318,0.1425386667251587
1,229,361,0.03748945891857147,0.2525351643562317
1,230,362,0.05488887429237366,0.20877891778945923
1,231,363,0.04291630536317825,0.12053942680358887
1,232,364,0.03317812830209732,0.10612721741199493
1,233,365,0.012485344894230366,0.05801791697740555
1,234,366,0.020909953862428665,0.08266982436180115
1,235,367,0.0224564541131258,0.09129662811756134
1,236,368,0.02250644750893116,0.10109768062829971
1,237,369,0.015231662429869175,0.06722642481327057
1,238,370,0.004367312416434288,0.034326981753110886
1,239,371,0.01464056596159935,0.05804162845015526
1,240,372,0.01031843014061451,0.05064056068658829
1,241,373,0.008998109959065914,0.04433233290910721
1,242,374,0.011142943054437637,0.0488557405769825
1,243,375,0.0005780454957857728,0.01205923780798912
1,244,376,0.012213239446282387,0.05216687545180321
1,245,377,0.0028358877170830965,0.019737524911761284
1,246,378,0.0006230536382645369,0.012411123141646385
1,247,379,0.011095705442130566,0.042379967868328094
1,248,380,0.04076438769698143,0.15639998018741608
1,249,381,0.023047534748911858,0.19738106429576874
1,250,382,0.02618039771914482,0.28259265422821045
1,251,383,0.03696092590689659,0.17446452379226685
1,252,384,0.012931060045957565,0.07620847970247269
1,253,385,0.008704054169356823,0.07498619705438614
1,254,386,0.06493459641933441,0.2762852609157562
1,255,387,0.22389046847820282,0.6403928399085999
2,0,107,0.01218565832823515,0.28880545496940613
2,1,108,0.007888354361057281,0.14270234107971191
2,2,109,0.027561355382204056,0.282197505235672
2,3,110,0.024048181250691414,0.22829224169254303
2,4,111,0.011332361027598381,0.19211752712726593
2,5,112,0.04196029528975487,0.3297508656978607
2,6,113,0.05337041988968849,0.24394401907920837
2,7,114,0.013845926150679588,0.10489912331104279
2,8,115,0.02738075703382492,0.13847924768924713
2,9,116,0.012262827716767788,0.06916240602731705
2,10,117,0.017497560009360313,0.08888903260231018
2,11,118,0.01088046282529831,0.06397303938865662
2,12,119,0.011655626818537712,0.06052511930465698
2,13,120,0.013588271103799343,0.0669269859790802
2,14,121,0.01717468351125717,0.07104659080505371
2,15,122,0.006741952616721392,0.1089194193482399
2,16,123,0.020066149532794952,0.1734023541212082
2,17,124,8.478147356072441e-05,-0.008256074972450733
2,18,125,0.008463134989142418,0.07176540791988373
2,19,126,0.015106500126421452,0.10529813170433044
2,20,127,0.005950248800218105,0.0682695209980011
2,21,128,0.011168122291564941,0.05929739028215408
2,22,129,0.012232431210577488,0.06371548026800156
2,23,130,0.02182992734014988,0.08773260563611984
2,24,131,0.006258394103497267,0.03938877582550049
2,25,132,0.0025274755898863077,0.03333509713411331
2,26,133,0.00020702859910670668,0.008975648321211338
2,27,134,0.0041343411430716515,0.04006528481841087
2,28,135,4.023823203169741e-05,0.004278807435184717
2,29,136,0.0004189168685115874,0.014867118559777737
2,30,137,0.0017058935482054949,0.020571192726492882
2,31,138,0.000825724855531007,-0.01971575617790222
2,32,139,2.062154635495972e-05,-0.003001706674695015
2,33,140,0.00025771220680326223,0.009671352803707123
2,34,141,0.002560734748840332,0.029591774567961693
2,35,142,0.0008893497288227081,0.016708776354789734
2,36,143,0.0023789473343640566,0.028125934302806854
2,37,144,0.0022411150857806206,0.02468421496450901
2,38,145,0.001463014166802168,0.023913541808724403
2,39,146,0.001057948567904532,0.020566483959555626
2,40,147,0.00248626247048378,0.03207132965326309
2,41,148,0.0018289875006303191,0.022795166820287704
2,42,149,0.00014179931895341724,0.007638395298272371
2,43,150,0.0024767888244241476,0.03154662996530533
2,44,151,0.008772429078817368,0.061526499688625336
2,45,152,0.0038724879268556833,0.03173895180225372
2,46,153,0.0030707991681993008,0.03356635943055153
2,47,154,0.0008507197489961982,0.018547149375081062
2,48,155,0.0006015493418090045,0.014462120831012726
2,49,156,0.005167761351913214,0.03831155225634575
2,50,157,0.0034394969698041677,0.029050545766949654
2,51,158,0.004605778027325869,0.038755979388952255
2,52,159,0.0033677269238978624,0.032562438398599625
2,53,160,0.0056458767503499985,0.043238189071416855
2,54,161,0.0036999499425292015,0.02875732071697712
2,55,162,0.0013711870415136218,0.02159261330962181
2,56,163,0.006618433631956577,0.05504605174064636
2,57,164,0.008354529738426208,0.05609904229640961
2,58,165,0.006930018309503794,0.05091433599591255
2,59,166,0.016414323821663857,0.09149755537509918
2,60,167,0.022828800603747368,0.11629921942949295
2,61,168,0.008469169959425926,0.06536314636468887
2,62,169,0.016207130625844002,0.08324725925922394
2,63,170,0.02049238234758377,0.0984129086136818
2,64,171,0.02460884302854538,0.09561677277088165
2,65,172,0.004517033696174622,0.044233761727809906
2,66,173,0.0066846515983343124,0.05472996458411217
2,67,174,0.02637648954987526,0.13813400268554688
2,68,175,0.011406587436795235,0.07561443001031876
2,69,176,0.000984649290330708,0.02270580269396305
2,70,177,0.013167220167815685,0.07913164049386978
2,71,178,0.037131790071725845,0.15004360675811768
2,72,179,0.011328761465847492,0.06410417705774307
2,73,180,0.007047008723020554,0.05287881940603256
2,74,181,0.00506445299834013,0.029829321429133415
2,75,182,0.00814133696258068,0.04648764058947563
2,76,183,0.01266096904873848,0.04820960387587547
2,77,184,0.012263676151633263,0.053194716572761536
